high,volume,average,low,time
333.69,121279.07,322.52,315.36,2015-11-16 00:00:00
336.59,114788.79,329.09,316.48,2015-11-15 00:00:00
341.67,97882.16,334.98,330.33,2015-11-14 00:00:00
342.69,136664.17,334.54,325.79,2015-11-13 00:00:00
345.56,216360.81,328.21,312.87,2015-11-12 00:00:00
342.28,330104.69,316.65,300.39,2015-11-11 00:00:00
383.17,262864.03,366.71,327.71,2015-11-10 00:00:00
387.48,159364.45,376.16,362.03,2015-11-09 00:00:00
391.53,108008.86,383.67,367.88,2015-11-08 00:00:00
392.66,119114.13,384.5,372.26,2015-11-07 00:00:00
396.07,326083.16,372.65,352.4,2015-11-06 00:00:00
446.42,407457.62,400.66,370.67,2015-11-05 00:00:00
496.59,609344.82,447.05,374.37,2015-11-04 00:00:00
419.07,496974.13,382.99,357.45,2015-11-03 00:00:00
365.95,261350.42,336.06,322.9,2015-11-02 00:00:00
328.9,98126.11,318.74,311.23,2015-11-01 00:00:00
333.25,135458.67,323.74,308.77,2015-10-31 00:00:00
334.82,207228.83,325.42,314.47,2015-10-30 00:00:00
319.85,159301.23,310.62,302.32,2015-10-29 00:00:00
307.78,145691.99,301.68,295.23,2015-10-28 00:00:00
298.49,135858.49,293.4,287.56,2015-10-27 00:00:00
288.29,94302.8,285.39,281.95,2015-10-26 00:00:00
295.79,137538.72,290.17,283.55,2015-10-25 00:00:00
284.53,69748.18,281.72,279.09,2015-10-24 00:00:00
280.34,87213.97,277.64,274.65,2015-10-23 00:00:00
279.58,117337.36,273.23,268.61,2015-10-22 00:00:00
273.2,77349.48,269.8,265.73,2015-10-21 00:00:00
273.44,95055.4,269.08,265.62,2015-10-20 00:00:00
266.81,80171.25,264.92,262.18,2015-10-19 00:00:00
273.39,65504.24,267.92,262.61,2015-10-18 00:00:00
275.22,138399.88,270.02,263.65,2015-10-17 00:00:00
267.82,122473.01,261.38,256.22,2015-10-16 00:00:00
258.03,78920.95,256.21,254.03,2015-10-15 00:00:00
256.68,86463.31,253.51,251.42,2015-10-14 00:00:00
252.08,96781.52,249.32,245.78,2015-10-13 00:00:00
250.04,52691.0,248.47,246.21,2015-10-12 00:00:00
251.06,49531.34,248.91,247.06,2015-10-11 00:00:00
248.02,47879.08,246.96,245.57,2015-10-10 00:00:00
247.27,51540.56,246.12,244.48,2015-10-09 00:00:00
246.99,59087.76,245.93,244.56,2015-10-08 00:00:00
248.71,79774.83,246.92,244.41,2015-10-07 00:00:00
249.41,100483.27,245.11,242.06,2015-10-06 00:00:00
242.53,85683.43,240.38,238.31,2015-10-05 00:00:00
242.39,41111.37,241.04,239.58,2015-10-04 00:00:00
241.68,54245.85,240.15,238.16,2015-10-03 00:00:00
240.76,67195.72,239.34,238.05,2015-10-02 00:00:00
240.66,71884.07,238.88,237.53,2015-10-01 00:00:00
240.04,68234.76,238.73,237.37,2015-09-30 00:00:00
242.0,83389.6,239.83,238.1,2015-09-29 00:00:00
241.14,86937.42,238.43,233.95,2015-09-28 00:00:00
236.77,44978.04,235.25,232.99,2015-09-27 00:00:00
237.34,46830.17,236.3,235.01,2015-09-26 00:00:00
238.62,77497.47,236.68,234.32,2015-09-25 00:00:00
240.08,90761.8,233.98,230.48,2015-09-24 00:00:00
233.44,61312.76,232.27,231.05,2015-09-23 00:00:00
233.63,99126.1,230.51,226.41,2015-09-22 00:00:00
232.4,73433.76,229.44,227.6,2015-09-21 00:00:00
234.69,50554.36,233.12,231.23,2015-09-20 00:00:00
235.37,45795.06,233.86,232.34,2015-09-19 00:00:00
236.11,71163.46,234.74,232.31,2015-09-18 00:00:00
236.61,79946.96,233.35,230.3,2015-09-17 00:00:00
233.52,75793.92,230.86,229.09,2015-09-16 00:00:00
239.03,65228.58,232.22,230.89,2015-09-15 00:00:00
232.98,77620.84,230.4,229.14,2015-09-14 00:00:00
238.21,62607.3,234.8,229.93,2015-09-13 00:00:00
242.84,60995.85,240.93,236.33,2015-09-12 00:00:00
243.44,57889.62,241.92,240.05,2015-09-11 00:00:00
242.85,75224.53,240.5,237.66,2015-09-10 00:00:00
246.35,81645.8,242.79,239.8,2015-09-09 00:00:00
247.07,92097.87,244.13,240.71,2015-09-08 00:00:00
243.26,67203.12,241.37,239.52,2015-09-07 00:00:00
244.45,82636.3,240.44,236.14,2015-09-06 00:00:00
237.72,72668.93,233.56,231.19,2015-09-05 00:00:00
232.65,74941.13,231.38,230.0,2015-09-04 00:00:00
230.77,82628.12,230.77,230.77,2015-09-03 00:00:00
228.99,67169.97,228.99,228.99,2015-09-02 00:00:00
230.43,70840.34,230.43,230.43,2015-09-01 00:00:00
229.97,66989.88,229.97,229.97,2015-08-31 00:00:00
230.35,58966.76,230.35,230.35,2015-08-30 00:00:00
231.91,52320.75,231.91,231.91,2015-08-29 00:00:00
228.33,105170.92,228.33,228.33,2015-08-28 00:00:00
227.09,70476.4,227.09,227.09,2015-08-27 00:00:00
225.97,113119.09,225.97,225.97,2015-08-26 00:00:00
214.71,234473.02,214.71,214.71,2015-08-25 00:00:00
222.4,212235.35,222.4,222.4,2015-08-24 00:00:00
230.52,61895.02,230.52,230.52,2015-08-23 00:00:00
231.89,82624.49,231.89,231.89,2015-08-22 00:00:00
235.52,68842.47,235.52,235.52,2015-08-21 00:00:00
233.26,108540.13,233.26,233.26,2015-08-20 00:00:00
234.34,277282.17,234.34,234.34,2015-08-19 00:00:00
256.94,96580.96,256.94,256.94,2015-08-18 00:00:00
259.28,59518.01,259.28,259.28,2015-08-17 00:00:00
260.78,82434.98,260.78,260.78,2015-08-16 00:00:00
267.45,38575.29,267.45,267.45,2015-08-15 00:00:00
266.22,58532.15,266.22,266.22,2015-08-14 00:00:00
266.61,69323.98,266.61,266.61,2015-08-13 00:00:00
269.62,71180.31,269.62,269.62,2015-08-12 00:00:00
267.42,58723.26,267.42,267.42,2015-08-11 00:00:00
266.12,55597.09,266.12,266.12,2015-08-10 00:00:00
264.37,75052.55,264.37,264.37,2015-08-09 00:00:00
276.18,78840.3,276.18,276.18,2015-08-08 00:00:00
280.86,56585.59,280.86,280.86,2015-08-07 00:00:00
282.03,46848.1,282.03,282.03,2015-08-06 00:00:00
285.07,47943.32,285.07,285.07,2015-08-05 00:00:00
285.44,52939.73,285.44,285.44,2015-08-04 00:00:00
284.13,49952.9,284.13,284.13,2015-08-03 00:00:00
281.86,39833.3,281.86,281.86,2015-08-02 00:00:00
283.29,47909.34,283.29,283.29,2015-08-01 00:00:00
286.98,59283.39,286.98,286.98,2015-07-31 00:00:00
289.7,52214.46,289.7,289.7,2015-07-30 00:00:00
292.61,59569.6,292.61,292.61,2015-07-29 00:00:00
295.65,63103.08,295.65,295.65,2015-07-28 00:00:00
291.95,76093.02,291.95,291.95,2015-07-27 00:00:00
291.46,36387.22,291.46,291.46,2015-07-26 00:00:00
289.3,48854.32,289.3,289.3,2015-07-25 00:00:00
282.91,91665.26,282.91,282.91,2015-07-24 00:00:00
278.73,43961.78,278.73,278.73,2015-07-23 00:00:00
277.7,56856.87,277.7,277.7,2015-07-22 00:00:00
280.32,55236.31,280.32,280.32,2015-07-21 00:00:00
280.68,64978.2,277.78,274.27,2015-07-20 00:00:00
277.23,38350.39,275.84,273.37,2015-07-19 00:00:00
284.02,73605.43,278.17,265.84,2015-07-18 00:00:00
281.26,81454.84,278.23,273.01,2015-07-17 00:00:00
292.81,137926.8,283.33,275.89,2015-07-16 00:00:00
295.33,76800.77,291.85,286.01,2015-07-15 00:00:00
297.55,78990.97,291.83,287.04,2015-07-14 00:00:00
311.51,174609.57,294.45,280.86,2015-07-13 00:00:00
315.22,141241.67,305.0,292.39,2015-07-12 00:00:00
299.81,101640.3,292.13,283.46,2015-07-11 00:00:00
296.62,249067.4,281.69,269.23,2015-07-10 00:00:00
274.24,89677.19,271.21,267.65,2015-07-09 00:00:00
275.62,98167.11,270.09,265.95,2015-07-08 00:00:00
272.67,80101.58,269.16,266.0,2015-07-07 00:00:00
277.77,146220.63,272.44,268.05,2015-07-06 00:00:00
274.83,136538.56,264.7,259.37,2015-07-05 00:00:00
263.37,48176.17,259.27,255.74,2015-07-04 00:00:00
258.71,58075.56,257.02,254.78,2015-07-03 00:00:00
263.04,70341.77,258.75,256.16,2015-07-02 00:00:00
265.66,87017.0,260.75,256.71,2015-07-01 00:00:00
269.21,142480.26,263.29,256.3,2015-06-30 00:00:00
258.3,110943.97,254.25,250.36,2015-06-29 00:00:00
252.42,47230.7,250.51,248.45,2015-06-28 00:00:00
252.72,66735.57,248.04,244.56,2015-06-27 00:00:00
245.86,48723.51,244.53,243.31,2015-06-26 00:00:00
246.44,53023.23,244.36,241.9,2015-06-25 00:00:00
248.93,61159.8,245.2,242.09,2015-06-24 00:00:00
249.06,51794.18,247.05,245.16,2015-06-23 00:00:00
249.5,61859.72,246.9,244.48,2015-06-22 00:00:00
248.5,32059.02,246.1,243.64,2015-06-21 00:00:00
247.36,67514.44,244.54,241.51,2015-06-20 00:00:00
252.62,76299.02,249.28,244.9,2015-06-19 00:00:00
253.22,92755.44,249.62,244.56,2015-06-18 00:00:00
258.27,140341.88,251.68,246.94,2015-06-17 00:00:00
252.84,144305.47,242.65,236.8,2015-06-16 00:00:00
238.82,74881.26,236.47,234.4,2015-06-15 00:00:00
236.74,38601.88,234.76,233.11,2015-06-14 00:00:00
234.3,44779.81,232.22,230.43,2015-06-13 00:00:00
234.18,49852.58,232.2,230.91,2015-06-12 00:00:00
233.37,52031.14,231.56,230.22,2015-06-11 00:00:00
233.95,51723.23,231.78,230.42,2015-06-10 00:00:00
232.87,68320.24,231.13,228.13,2015-06-09 00:00:00
230.53,89600.95,227.17,222.12,2015-06-08 00:00:00
227.83,45553.4,226.17,224.0,2015-06-07 00:00:00
228.43,39158.93,226.96,225.53,2015-06-06 00:00:00
227.68,68158.95,226.14,224.26,2015-06-05 00:00:00
228.15,57750.96,226.9,225.04,2015-06-04 00:00:00
229.12,69505.24,227.59,225.25,2015-06-03 00:00:00
227.86,79367.92,225.61,223.55,2015-06-02 00:00:00
232.54,103334.62,228.08,222.13,2015-06-01 00:00:00
235.1,47466.73,233.76,229.89,2015-05-31 00:00:00
238.72,49195.4,235.75,232.97,2015-05-30 00:00:00
239.37,49820.48,238.35,236.96,2015-05-29 00:00:00
239.66,45967.26,238.61,237.5,2015-05-28 00:00:00
241.34,60894.48,239.03,237.25,2015-05-27 00:00:00
239.23,55199.37,238.12,235.74,2015-05-26 00:00:00
242.08,42926.25,239.51,235.78,2015-05-25 00:00:00
243.05,35383.47,240.88,238.9,2015-05-24 00:00:00
241.94,40985.68,240.65,238.9,2015-05-23 00:00:00
241.56,89600.32,238.04,235.92,2015-05-22 00:00:00
237.74,52877.46,236.41,234.5,2015-05-21 00:00:00
236.24,57250.27,234.9,233.39,2015-05-20 00:00:00
235.74,49536.82,234.32,232.59,2015-05-19 00:00:00
238.59,62237.95,237.24,233.54,2015-05-18 00:00:00
240.3,33680.29,238.75,237.4,2015-05-17 00:00:00
240.89,33580.03,239.12,237.02,2015-05-16 00:00:00
238.82,51711.49,238.82,238.82,2015-05-15 00:00:00
246.17,68545.45,243.75,236.01,2015-05-14 00:00:00
246.21,96566.48,243.55,238.21,2015-05-13 00:00:00
244.72,64002.59,243.21,241.51,2015-05-12 00:00:00
245.34,73030.04,242.49,240.07,2015-05-11 00:00:00
246.17,47606.82,242.6,240.06,2015-05-10 00:00:00
248.5,67537.65,243.58,240.39,2015-05-09 00:00:00
247.11,97282.21,240.89,236.95,2015-05-08 00:00:00
239.98,102553.76,233.14,229.39,2015-05-07 00:00:00
238.11,113279.85,236.09,230.0,2015-05-06 00:00:00
240.85,87728.44,237.02,233.44,2015-05-05 00:00:00
243.91,75485.93,241.04,238.48,2015-05-04 00:00:00
244.55,62154.89,240.85,235.8,2015-05-03 00:00:00
237.85,40498.94,236.22,233.27,2015-05-02 00:00:00
239.72,67090.57,236.33,233.19,2015-05-01 00:00:00
240.53,126511.73,232.83,226.28,2015-04-30 00:00:00
229.08,68854.05,227.3,225.49,2015-04-29 00:00:00
231.08,72458.64,227.39,224.41,2015-04-28 00:00:00
234.31,145925.71,222.15,218.49,2015-04-27 00:00:00
227.67,109644.73,220.06,215.44,2015-04-26 00:00:00
233.87,49898.09,230.39,226.76,2015-04-25 00:00:00
237.86,75848.93,233.4,230.92,2015-04-24 00:00:00
238.77,51454.82,236.36,234.48,2015-04-23 00:00:00
239.42,84747.03,236.45,234.14,2015-04-22 00:00:00
235.9,94752.55,227.8,225.65,2015-04-21 00:00:00
227.24,69545.09,225.13,222.56,2015-04-20 00:00:00
227.55,54499.41,225.53,222.81,2015-04-19 00:00:00
225.54,45892.75,224.25,222.13,2015-04-18 00:00:00
229.75,77781.74,225.69,222.64,2015-04-17 00:00:00
231.0,92683.91,228.45,224.62,2015-04-16 00:00:00
225.2,85702.31,222.56,219.32,2015-04-15 00:00:00
226.45,129297.62,221.73,216.76,2015-04-14 00:00:00
238.06,127432.88,233.81,222.72,2015-04-13 00:00:00
239.06,39914.32,237.75,234.73,2015-04-12 00:00:00
240.1,55486.22,237.11,234.36,2015-04-11 00:00:00
244.65,107340.06,239.07,232.99,2015-04-10 00:00:00
247.43,77002.33,244.86,239.4,2015-04-09 00:00:00
256.21,108953.28,250.49,244.29,2015-04-08 00:00:00
257.78,59435.2,255.52,253.12,2015-04-07 00:00:00
262.43,67565.73,258.61,255.07,2015-04-06 00:00:00
261.95,61419.38,257.05,253.88,2015-04-05 00:00:00
256.73,38949.35,254.68,251.93,2015-04-04 00:00:00
257.35,77224.0,254.7,252.4,2015-04-03 00:00:00
255.17,91444.4,249.47,245.96,2015-04-02 00:00:00
248.36,78367.64,244.94,241.5,2015-04-01 00:00:00
249.99,74038.66,246.73,243.15,2015-03-31 00:00:00
250.0,82447.31,246.04,237.7,2015-03-30 00:00:00
253.74,73738.92,246.4,240.84,2015-03-29 00:00:00
255.42,50940.62,252.66,247.66,2015-03-28 00:00:00
250.66,59950.63,248.78,245.95,2015-03-27 00:00:00
255.05,86382.66,250.04,245.16,2015-03-26 00:00:00
250.07,125507.03,245.78,237.07,2015-03-25 00:00:00
268.12,150632.71,257.33,244.41,2015-03-24 00:00:00
271.45,75177.46,268.48,262.41,2015-03-23 00:00:00
270.75,56573.55,263.2,260.47,2015-03-22 00:00:00
263.79,50059.25,261.22,257.06,2015-03-21 00:00:00
266.19,55846.29,262.61,259.99,2015-03-20 00:00:00
265.15,180658.85,258.12,248.28,2015-03-19 00:00:00
286.82,210420.53,275.09,250.19,2015-03-18 00:00:00
294.11,65586.25,290.69,285.14,2015-03-17 00:00:00
294.69,68228.04,291.9,286.77,2015-03-16 00:00:00
288.0,38915.96,285.16,281.45,2015-03-15 00:00:00
287.01,72774.65,284.15,281.14,2015-03-14 00:00:00
295.88,102871.84,291.69,284.24,2015-03-13 00:00:00
298.24,74376.41,295.47,293.18,2015-03-12 00:00:00
297.75,78908.66,294.08,291.06,2015-03-11 00:00:00
301.19,174779.73,294.11,288.86,2015-03-10 00:00:00
293.27,157637.19,282.42,274.26,2015-03-09 00:00:00
279.08,49659.01,276.03,273.16,2015-03-08 00:00:00
279.21,57856.67,274.22,270.61,2015-03-07 00:00:00
278.0,97594.15,273.54,269.82,2015-03-06 00:00:00
282.51,136642.0,271.61,264.96,2015-03-05 00:00:00
284.42,140256.67,279.54,268.29,2015-03-04 00:00:00
287.45,163912.12,275.84,267.91,2015-03-03 00:00:00
277.21,138883.88,262.8,257.87,2015-03-02 00:00:00
262.57,88591.04,252.87,247.37,2015-03-01 00:00:00
255.92,48072.19,253.52,249.71,2015-02-28 00:00:00
257.35,164946.52,250.58,237.43,2015-02-27 00:00:00
239.22,54132.9,237.7,235.26,2015-02-26 00:00:00
241.2,45862.26,239.26,236.9,2015-02-25 00:00:00
241.99,54386.22,239.93,237.4,2015-02-24 00:00:00
241.54,63698.41,237.17,233.05,2015-02-23 00:00:00
247.64,74678.85,242.63,234.15,2015-02-22 00:00:00
248.87,45947.6,245.61,243.89,2015-02-21 00:00:00
248.13,89856.87,243.82,240.01,2015-02-20 00:00:00
244.01,69206.12,238.86,236.02,2015-02-19 00:00:00
245.17,98284.86,240.47,232.91,2015-02-18 00:00:00
246.16,106921.77,239.27,232.72,2015-02-17 00:00:00
240.06,112742.18,234.68,229.23,2015-02-16 00:00:00
266.93,223379.22,250.17,227.71,2015-02-15 00:00:00
260.43,182483.34,246.19,235.64,2015-02-14 00:00:00
240.7,168601.27,232.28,221.94,2015-02-13 00:00:00
223.95,61625.77,221.34,219.07,2015-02-12 00:00:00
224.29,71360.4,222.17,219.4,2015-02-11 00:00:00
222.89,88955.76,219.58,216.37,2015-02-10 00:00:00
224.96,116966.55,221.7,217.08,2015-02-09 00:00:00
230.59,67603.52,225.8,221.56,2015-02-08 00:00:00
232.34,87226.88,226.79,222.89,2015-02-07 00:00:00
226.05,98963.15,220.81,216.43,2015-02-06 00:00:00
232.43,91446.57,223.5,216.16,2015-02-05 00:00:00
231.71,106598.77,226.28,222.0,2015-02-04 00:00:00
246.95,164429.0,237.42,224.68,2015-02-03 00:00:00
242.54,116686.86,227.5,222.9,2015-02-02 00:00:00
232.37,121590.49,219.14,212.3,2015-02-01 00:00:00
234.03,101057.0,228.53,216.82,2015-01-31 00:00:00
243.05,112626.69,232.88,226.03,2015-01-30 00:00:00
239.56,133778.21,232.72,221.76,2015-01-29 00:00:00
267.29,185129.5,253.42,227.12,2015-01-28 00:00:00
276.62,164592.14,261.64,250.9,2015-01-27 00:00:00
308.73,378810.17,281.16,254.62,2015-01-26 00:00:00
255.64,126476.44,248.82,244.26,2015-01-25 00:00:00
248.83,96299.13,238.2,230.55,2015-01-24 00:00:00
235.95,102179.93,230.6,225.57,2015-01-23 00:00:00
238.2,136993.92,232.3,225.24,2015-01-22 00:00:00
227.94,131268.2,215.91,212.12,2015-01-21 00:00:00
216.55,108274.1,211.91,206.25,2015-01-20 00:00:00
218.53,81526.0,212.69,207.38,2015-01-19 00:00:00
219.97,120048.19,206.68,195.21,2015-01-18 00:00:00
213.08,90241.34,201.75,195.49,2015-01-17 00:00:00
222.44,141030.91,212.21,200.5,2015-01-16 00:00:00
228.58,297610.4,206.87,178.08,2015-01-15 00:00:00
225.16,412911.84,199.02,172.94,2015-01-14 00:00:00
269.25,258186.01,241.05,220.77,2015-01-13 00:00:00
273.64,56368.38,270.42,265.68,2015-01-12 00:00:00
281.28,51026.6,274.69,265.71,2015-01-11 00:00:00
290.41,49836.42,281.27,275.02,2015-01-10 00:00:00
292.82,64850.92,285.94,281.77,2015-01-09 00:00:00
295.69,67541.9,289.84,282.97,2015-01-08 00:00:00
300.58,79851.75,289.06,283.85,2015-01-07 00:00:00
288.99,81844.55,277.86,273.5,2015-01-06 00:00:00
279.2,132278.49,272.66,265.0,2015-01-05 00:00:00
287.72,200349.62,275.31,257.32,2015-01-04 00:00:00
317.0,112020.64,305.19,281.42,2015-01-03 00:00:00
317.9,24505.85,316.03,314.16,2015-01-02 00:00:00
320.8,17741.51,316.93,314.23,2015-01-01 00:00:00
321.46,29004.09,315.19,311.74,2014-12-31 00:00:00
319.58,29271.15,315.68,312.04,2014-12-30 00:00:00
322.13,27478.37,317.39,314.09,2014-12-29 00:00:00
321.23,21847.17,318.02,313.21,2014-12-28 00:00:00
330.43,36459.31,321.26,314.23,2014-12-27 00:00:00
331.97,32645.82,324.44,317.72,2014-12-26 00:00:00
325.45,18019.8,321.91,318.48,2014-12-25 00:00:00
336.88,31808.16,331.51,322.92,2014-12-24 00:00:00
338.63,36378.16,334.51,330.05,2014-12-23 00:00:00
335.53,50129.72,329.23,321.67,2014-12-22 00:00:00
331.27,34714.56,325.46,319.2,2014-12-21 00:00:00
331.61,48189.17,325.48,316.72,2014-12-20 00:00:00
320.23,57537.9,313.97,307.8,2014-12-19 00:00:00
325.19,124717.86,313.65,304.86,2014-12-18 00:00:00
334.46,115741.54,324.08,315.69,2014-12-17 00:00:00
347.61,92245.23,337.17,327.43,2014-12-16 00:00:00
353.64,49438.65,349.38,346.02,2014-12-15 00:00:00
354.73,35450.42,350.5,347.02,2014-12-14 00:00:00
353.46,34479.98,349.52,347.21,2014-12-13 00:00:00
356.03,47042.6,352.09,347.33,2014-12-12 00:00:00
362.51,95596.27,352.9,339.58,2014-12-11 00:00:00
353.89,50346.97,351.09,346.77,2014-12-10 00:00:00
364.48,95541.52,354.25,346.73,2014-12-09 00:00:00
378.25,52056.97,370.68,363.11,2014-12-08 00:00:00
380.21,17979.34,377.47,374.14,2014-12-07 00:00:00
379.85,26826.71,376.15,371.73,2014-12-06 00:00:00
380.83,51784.37,374.1,367.16,2014-12-05 00:00:00
380.17,51649.87,375.5,369.63,2014-12-04 00:00:00
384.81,46116.47,380.02,375.64,2014-12-03 00:00:00
385.79,40920.39,382.46,378.77,2014-12-02 00:00:00
385.18,35911.44,381.05,377.78,2014-12-01 00:00:00
398.07,28406.49,378.9,374.99,2014-11-30 00:00:00
387.96,104922.6,379.08,372.93,2014-11-29 00:00:00
383.33,82924.29,370.53,359.13,2014-11-28 00:00:00
376.02,29095.77,372.72,369.75,2014-11-27 00:00:00
379.48,59273.03,373.07,367.11,2014-11-26 00:00:00
395.01,77850.76,383.65,375.07,2014-11-25 00:00:00
387.75,82685.52,375.52,366.17,2014-11-24 00:00:00
371.28,41606.81,359.64,352.54,2014-11-23 00:00:00
365.1,43467.95,357.49,350.68,2014-11-22 00:00:00
357.99,85855.27,352.39,343.83,2014-11-21 00:00:00
382.21,71050.6,366.77,355.9,2014-11-20 00:00:00
387.54,50094.64,380.05,374.36,2014-11-19 00:00:00
392.68,86422.27,382.01,371.02,2014-11-18 00:00:00
410.88,107667.02,396.79,376.7,2014-11-17 00:00:00
391.41,32611.84,384.05,374.18,2014-11-16 00:00:00
406.14,41155.73,387.3,369.89,2014-11-15 00:00:00
420.65,74832.01,397.25,383.95,2014-11-14 00:00:00
458.06,140728.78,431.16,396.57,2014-11-13 00:00:00
432.26,109128.08,394.86,367.05,2014-11-12 00:00:00
371.9,43743.11,367.84,363.27,2014-11-11 00:00:00
374.98,83694.78,365.56,356.61,2014-11-10 00:00:00
364.02,66936.8,351.33,344.02,2014-11-09 00:00:00
347.54,24917.57,344.54,341.51,2014-11-08 00:00:00
353.43,49804.13,345.94,341.38,2014-11-07 00:00:00
353.15,54329.49,343.26,337.14,2014-11-06 00:00:00
343.72,59039.63,338.12,330.05,2014-11-05 00:00:00
333.14,47955.6,328.53,324.41,2014-11-04 00:00:00
335.23,40108.78,329.39,325.1,2014-11-03 00:00:00
330.42,26580.97,325.78,320.49,2014-11-02 00:00:00
340.65,51509.38,330.68,320.56,2014-11-01 00:00:00
348.48,37593.54,342.38,336.41,2014-10-31 00:00:00
351.42,87980.24,339.5,334.08,2014-10-30 00:00:00
357.46,54844.3,348.1,334.92,2014-10-29 00:00:00
361.19,22446.75,357.15,352.17,2014-10-28 00:00:00
359.78,37513.69,355.29,349.73,2014-10-27 00:00:00
360.06,31979.46,352.56,343.34,2014-10-26 00:00:00
360.09,52423.71,351.01,342.1,2014-10-25 00:00:00
365.28,43964.31,358.76,351.17,2014-10-24 00:00:00
385.36,74380.25,369.5,355.93,2014-10-23 00:00:00
388.94,30815.71,385.39,381.29,2014-10-22 00:00:00
393.32,37235.6,386.61,380.27,2014-10-21 00:00:00
390.9,43488.94,384.3,376.81,2014-10-20 00:00:00
395.14,15389.99,390.96,386.62,2014-10-19 00:00:00
395.73,29394.31,386.69,378.31,2014-10-18 00:00:00
386.32,35959.95,381.0,374.57,2014-10-17 00:00:00
399.56,71096.89,388.03,372.36,2014-10-16 00:00:00
403.33,64724.94,395.34,388.58,2014-10-15 00:00:00
413.65,96325.05,402.04,390.42,2014-10-14 00:00:00
398.52,90776.08,379.19,368.72,2014-10-13 00:00:00
380.35,46606.89,363.76,355.6,2014-10-12 00:00:00
368.6,37001.72,361.15,354.09,2014-10-11 00:00:00
376.03,121283.36,363.19,352.57,2014-10-10 00:00:00
383.28,229629.77,363.13,347.6,2014-10-09 00:00:00
355.17,155921.33,338.96,327.11,2014-10-08 00:00:00
341.33,147223.2,331.19,320.55,2014-10-07 00:00:00
345.76,239940.49,325.42,302.32,2014-10-06 00:00:00
341.82,260432.89,317.85,287.06,2014-10-05 00:00:00
365.29,144341.62,347.85,324.91,2014-10-04 00:00:00
378.12,86636.23,370.39,357.14,2014-10-03 00:00:00
386.69,58646.01,380.45,371.76,2014-10-02 00:00:00
393.34,68579.43,385.55,380.43,2014-10-01 00:00:00
393.76,90343.25,381.08,372.97,2014-09-30 00:00:00
386.55,87423.54,378.85,370.83,2014-09-29 00:00:00
402.54,63177.61,392.29,373.93,2014-09-28 00:00:00
407.34,37875.81,402.73,396.39,2014-09-27 00:00:00
415.58,53623.52,406.41,398.67,2014-09-26 00:00:00
424.32,65716.64,413.58,408.71,2014-09-25 00:00:00
437.26,73033.67,426.93,419.2,2014-09-24 00:00:00
443.97,104183.36,408.88,395.45,2014-09-23 00:00:00
408.02,60736.4,402.54,396.31,2014-09-22 00:00:00
412.78,66840.15,401.48,392.08,2014-09-21 00:00:00
425.39,90514.88,410.69,387.92,2014-09-20 00:00:00
428.63,96982.37,406.26,384.21,2014-09-19 00:00:00
457.35,82003.51,440.97,411.64,2014-09-18 00:00:00
468.74,46668.25,460.88,450.62,2014-09-17 00:00:00
476.11,36582.21,471.56,463.64,2014-09-16 00:00:00
480.52,32738.14,477.23,472.86,2014-09-15 00:00:00
480.75,27670.66,478.01,475.23,2014-09-14 00:00:00
482.68,32743.95,478.52,474.02,2014-09-13 00:00:00
480.19,32678.74,476.24,470.66,2014-09-12 00:00:00
482.88,35408.61,478.75,473.6,2014-09-11 00:00:00
487.97,48091.08,481.11,474.68,2014-09-10 00:00:00
478.93,45599.07,472.02,466.95,2014-09-09 00:00:00
591.03,64283.93,475.35,466.85,2014-09-08 00:00:00
488.68,18778.04,485.85,481.48,2014-09-07 00:00:00
488.88,22017.2,484.92,481.38,2014-09-06 00:00:00
491.67,31881.11,486.88,480.41,2014-09-05 00:00:00
494.4,53779.03,484.32,477.86,2014-09-04 00:00:00
484.09,28405.9,478.51,474.19,2014-09-03 00:00:00
484.16,49349.78,478.01,469.95,2014-09-02 00:00:00
485.52,43625.03,479.36,470.83,2014-09-01 00:00:00
505.84,93641.14,489.75,474.67,2014-08-31 00:00:00
509.8,23113.73,504.38,500.12,2014-08-30 00:00:00
516.83,35095.52,507.96,503.34,2014-08-29 00:00:00
516.68,38701.4,510.88,505.07,2014-08-28 00:00:00
521.27,44641.41,514.7,508.81,2014-08-27 00:00:00
513.62,45235.38,507.53,499.8,2014-08-26 00:00:00
509.58,36856.75,503.49,497.92,2014-08-25 00:00:00
513.06,38536.07,503.44,494.65,2014-08-24 00:00:00
517.52,51086.35,503.95,490.82,2014-08-23 00:00:00
523.11,71740.58,512.59,501.27,2014-08-22 00:00:00
532.65,97842.23,519.55,508.11,2014-08-21 00:00:00
518.87,89863.09,488.09,488.44,2014-08-20 00:00:00
486.58,80541.71,471.92,454.76,2014-08-19 00:00:00
503.04,110954.18,474.03,431.25,2014-08-18 00:00:00
522.49,49437.69,503.26,483.28,2014-08-17 00:00:00
521.85,44300.7,500.15,486.51,2014-08-16 00:00:00
518.8,52752.89,506.48,486.88,2014-08-15 00:00:00
546.92,71017.53,521.23,488.59,2014-08-14 00:00:00
573.94,47859.51,553.8,531.42,2014-08-13 00:00:00
579.17,25682.02,570.86,565.34,2014-08-12 00:00:00
592.12,25764.83,585.97,572.29,2014-08-11 00:00:00
594.84,12584.98,589.84,586.3,2014-08-10 00:00:00
593.84,13586.76,589.2,585.98,2014-08-09 00:00:00
600.13,19256.09,593.25,587.11,2014-08-08 00:00:00
